000.000 =============================================================
000.000                     Station A                               
000.000 -------------------------------------------------------------
000.000 Protocol.lib, version 4.0, jiangyanjun0718@bupt.edu.cn
000.000 Channel: 8000 bps, 270 ms propagation delay, bit error rate 1.0E-05
000.000 Log file "./datalink-A.log", TCP port 59144, debug mask 0x00
000.000 Station A is waiting for station B on TCP port 59144 ... Done.
000.309 New epoch: Tue May 24 21:06:45 2022
000.309 =================================================================
000.309 
000.309 Designed by 2020212900 Ling Zichao, based on Pro.Jiang's. build: May 24 2022  21:06:28
004.533 .... 1 packets received, 518 bps, 6.48%, Err 1 (3.0e-05)
1651.696 .... 6111 packets received, 7580 bps, 94.75%, Err 133 (1.0e-05)
1653.836 .... 6119 packets received, 7580 bps, 94.75%, Err 133 (1.0e-05)
1655.931 .... 6127 packets received, 7580 bps, 94.75%, Err 133 (1.0e-05)
1658.055 .... 6135 packets received, 7580 bps, 94.76%, Err 133 (1.0e-05)
1660.152 .... 6143 packets received, 7581 bps, 94.76%, Err 133 (1.0e-05)
1662.263 .... 6151 packets received, 7581 bps, 94.76%, Err 133 (1.0e-05)
1667.552 .... 6157 packets received, 7564 bps, 94.55%, Err 134 (1.0e-05)
1669.738 .... 6178 packets received, 7580 bps, 94.75%, Err 134 (1.0e-05)
1671.899 .... 6186 packets received, 7580 bps, 94.75%, Err 134 (1.0e-05)
1674.067 .... 6194 packets received, 7580 bps, 94.75%, Err 134 (1.0e-05)
1676.185 .... 6202 packets received, 7580 bps, 94.75%, Err 134 (1.0e-05)
1678.286 .... 6210 packets received, 7581 bps, 94.76%, Err 134 (1.0e-05)
1680.418 .... 6218 packets received, 7581 bps, 94.76%, Err 134 (1.0e-05)
1682.579 .... 6226 packets received, 7581 bps, 94.76%, Err 134 (1.0e-05)
1684.726 .... 6234 packets received, 7581 bps, 94.76%, Err 134 (9.9e-06)
1686.900 .... 6242 packets received, 7581 bps, 94.76%, Err 134 (9.9e-06)
1691.146 .... 6244 packets received, 7564 bps, 94.55%, Err 135 (1.0e-05)
1693.258 .... 6265 packets received, 7580 bps, 94.75%, Err 135 (1.0e-05)
1695.419 .... 6273 packets received, 7580 bps, 94.75%, Err 135 (1.0e-05)
1697.574 .... 6281 packets received, 7580 bps, 94.75%, Err 135 (9.9e-06)
1699.670 .... 6289 packets received, 7580 bps, 94.76%, Err 135 (9.9e-06)
1705.221 .... 6296 packets received, 7564 bps, 94.55%, Err 138 (1.0e-05)
1708.676 .... 6309 packets received, 7564 bps, 94.56%, Err 138 (1.0e-05)
1713.976 .... 6326 packets received, 7561 bps, 94.52%, Err 139 (1.0e-05)
1716.145 .... 6347 packets received, 7577 bps, 94.71%, Err 139 (1.0e-05)
1718.265 .... 6355 packets received, 7577 bps, 94.71%, Err 139 (1.0e-05)
1720.380 .... 6363 packets received, 7577 bps, 94.72%, Err 139 (1.0e-05)
1722.554 .... 6371 packets received, 7577 bps, 94.72%, Err 139 (1.0e-05)
1724.677 .... 6379 packets received, 7577 bps, 94.72%, Err 139 (1.0e-05)
1726.817 .... 6387 packets received, 7578 bps, 94.72%, Err 139 (1.0e-05)
1731.058 .... 6389 packets received, 7561 bps, 94.52%, Err 140 (1.0e-05)
1733.231 .... 6410 packets received, 7577 bps, 94.71%, Err 140 (1.0e-05)
1735.333 .... 6418 packets received, 7577 bps, 94.71%, Err 140 (1.0e-05)
1737.451 .... 6426 packets received, 7577 bps, 94.71%, Err 140 (1.0e-05)
1739.552 .... 6434 packets received, 7577 bps, 94.72%, Err 140 (1.0e-05)
1741.686 .... 6442 packets received, 7577 bps, 94.72%, Err 140 (1.0e-05)
1743.799 .... 6450 packets received, 7578 bps, 94.72%, Err 140 (1.0e-05)
1745.906 .... 6458 packets received, 7578 bps, 94.72%, Err 140 (1.0e-05)
1748.017 .... 6466 packets received, 7578 bps, 94.73%, Err 140 (1.0e-05)
1750.122 .... 6474 packets received, 7578 bps, 94.73%, Err 140 (1.0e-05)
1755.386 .... 6480 packets received, 7563 bps, 94.53%, Err 141 (1.0e-05)
1757.523 .... 6501 packets received, 7578 bps, 94.72%, Err 141 (1.0e-05)
1759.627 .... 6509 packets received, 7578 bps, 94.73%, Err 141 (1.0e-05)
1761.723 .... 6517 packets received, 7578 bps, 94.73%, Err 141 (1.0e-05)
1763.854 .... 6525 packets received, 7579 bps, 94.73%, Err 141 (1.0e-05)
1765.980 .... 6533 packets received, 7579 bps, 94.73%, Err 141 (1.0e-05)
1768.064 .... 6541 packets received, 7579 bps, 94.74%, Err 141 (1.0e-05)
1772.563 .... 6544 packets received, 7563 bps, 94.54%, Err 142 (1.0e-05)
1774.669 .... 6565 packets received, 7579 bps, 94.73%, Err 142 (1.0e-05)
1776.780 .... 6573 packets received, 7579 bps, 94.74%, Err 142 (1.0e-05)
1778.899 .... 6581 packets received, 7579 bps, 94.74%, Err 142 (1.0e-05)
1783.367 .... 6584 packets received, 7563 bps, 94.54%, Err 143 (1.0e-05)
1785.511 .... 6605 packets received, 7578 bps, 94.73%, Err 143 (1.0e-05)
1787.618 .... 6613 packets received, 7579 bps, 94.73%, Err 143 (1.0e-05)
1789.720 .... 6621 packets received, 7579 bps, 94.74%, Err 143 (1.0e-05)
1791.854 .... 6629 packets received, 7579 bps, 94.74%, Err 143 (1.0e-05)
1794.027 .... 6637 packets received, 7579 bps, 94.74%, Err 143 (1.0e-05)
1798.268 .... 6639 packets received, 7563 bps, 94.54%, Err 146 (1.0e-05)
1800.399 .... 6647 packets received, 7564 bps, 94.54%, Err 146 (1.0e-05)
1802.518 .... 6666 packets received, 7576 bps, 94.70%, Err 146 (1.0e-05)
1804.619 .... 6674 packets received, 7577 bps, 94.71%, Err 146 (1.0e-05)
1806.734 .... 6682 packets received, 7577 bps, 94.71%, Err 146 (1.0e-05)
1808.849 .... 6690 packets received, 7577 bps, 94.71%, Err 146 (1.0e-05)
1810.956 .... 6698 packets received, 7577 bps, 94.71%, Err 146 (1.0e-05)
1813.086 .... 6706 packets received, 7577 bps, 94.72%, Err 146 (1.0e-05)
1815.184 .... 6714 packets received, 7578 bps, 94.72%, Err 146 (1.0e-05)
1817.303 .... 6722 packets received, 7578 bps, 94.72%, Err 146 (1.0e-05)
1822.842 .... 6729 packets received, 7563 bps, 94.53%, Err 148 (1.0e-05)
1824.954 .... 6749 packets received, 7576 bps, 94.70%, Err 148 (1.0e-05)
1827.081 .... 6757 packets received, 7576 bps, 94.71%, Err 148 (1.0e-05)
1829.191 .... 6765 packets received, 7577 bps, 94.71%, Err 148 (1.0e-05)
1831.287 .... 6773 packets received, 7577 bps, 94.71%, Err 148 (1.0e-05)
1833.438 .... 6781 packets received, 7577 bps, 94.71%, Err 148 (1.0e-05)
1835.604 .... 6789 packets received, 7577 bps, 94.71%, Err 148 (1.0e-05)
1845.163 .... 6797 packets received, 7547 bps, 94.33%, Err 150 (1.0e-05)
1847.328 .... 6831 packets received, 7575 bps, 94.69%, Err 150 (1.0e-05)
1849.487 .... 6839 packets received, 7575 bps, 94.69%, Err 150 (1.0e-05)
1851.628 .... 6847 packets received, 7576 bps, 94.69%, Err 150 (1.0e-05)
1853.748 .... 6855 packets received, 7576 bps, 94.70%, Err 150 (1.0e-05)
1855.863 .... 6863 packets received, 7576 bps, 94.70%, Err 150 (1.0e-05)
1857.957 .... 6871 packets received, 7576 bps, 94.70%, Err 150 (1.0e-05)
1860.075 .... 6879 packets received, 7576 bps, 94.70%, Err 150 (1.0e-05)
1864.885 .... 6883 packets received, 7561 bps, 94.52%, Err 152 (1.0e-05)
1867.057 .... 6904 packets received, 7575 bps, 94.69%, Err 152 (1.0e-05)
1869.181 .... 6912 packets received, 7576 bps, 94.70%, Err 152 (1.0e-05)
1871.315 .... 6920 packets received, 7576 bps, 94.70%, Err 152 (1.0e-05)
1873.402 .... 6928 packets received, 7576 bps, 94.70%, Err 152 (1.0e-05)
1875.505 .... 6936 packets received, 7576 bps, 94.70%, Err 152 (1.0e-05)
1877.682 .... 6944 packets received, 7576 bps, 94.70%, Err 152 (1.0e-05)
1879.827 .... 6952 packets received, 7576 bps, 94.70%, Err 152 (1.0e-05)
1881.943 .... 6960 packets received, 7576 bps, 94.71%, Err 152 (1.0e-05)
1884.052 .... 6968 packets received, 7577 bps, 94.71%, Err 152 (1.0e-05)
1886.160 .... 6976 packets received, 7577 bps, 94.71%, Err 152 (1.0e-05)
1888.331 .... 6984 packets received, 7577 bps, 94.71%, Err 152 (1.0e-05)
1890.490 .... 6992 packets received, 7577 bps, 94.71%, Err 153 (1.0e-05)
1896.405 .... 7000 packets received, 7562 bps, 94.52%, Err 154 (1.0e-05)
1902.276 .... 7021 packets received, 7561 bps, 94.51%, Err 155 (1.0e-05)
1906.518 .... 7036 packets received, 7560 bps, 94.51%, Err 156 (1.0e-05)
1908.611 .... 7057 packets received, 7575 bps, 94.68%, Err 156 (1.0e-05)
1910.747 .... 7065 packets received, 7575 bps, 94.68%, Err 156 (1.0e-05)
1912.838 .... 7073 packets received, 7575 bps, 94.69%, Err 156 (1.0e-05)
1914.945 .... 7081 packets received, 7575 bps, 94.69%, Err 156 (1.0e-05)
1917.078 .... 7089 packets received, 7575 bps, 94.69%, Err 156 (1.0e-05)
1919.174 .... 7097 packets received, 7576 bps, 94.70%, Err 156 (1.0e-05)
1921.271 .... 7105 packets received, 7576 bps, 94.70%, Err 156 (1.0e-05)
1923.418 .... 7113 packets received, 7576 bps, 94.70%, Err 156 (1.0e-05)
1925.512 .... 7121 packets received, 7576 bps, 94.70%, Err 156 (1.0e-05)
1927.638 .... 7129 packets received, 7576 bps, 94.71%, Err 156 (1.0e-05)
1929.797 .... 7137 packets received, 7576 bps, 94.71%, Err 156 (1.0e-05)
1931.928 .... 7145 packets received, 7577 bps, 94.71%, Err 156 (1.0e-05)
1934.054 .... 7153 packets received, 7577 bps, 94.71%, Err 156 (1.0e-05)
1939.075 .... 7158 packets received, 7562 bps, 94.53%, Err 157 (1.0e-05)
1941.183 .... 7179 packets received, 7576 bps, 94.70%, Err 157 (1.0e-05)
1943.305 .... 7187 packets received, 7576 bps, 94.71%, Err 157 (1.0e-05)
1949.176 .... 7195 packets received, 7562 bps, 94.53%, Err 158 (1.0e-05)
1951.303 .... 7216 packets received, 7576 bps, 94.70%, Err 158 (1.0e-05)
1953.418 .... 7224 packets received, 7576 bps, 94.70%, Err 158 (1.0e-05)
1955.569 .... 7232 packets received, 7576 bps, 94.70%, Err 158 (1.0e-05)
1957.726 .... 7240 packets received, 7576 bps, 94.70%, Err 158 (1.0e-05)
1959.847 .... 7248 packets received, 7576 bps, 94.70%, Err 158 (1.0e-05)
1961.976 .... 7256 packets received, 7576 bps, 94.70%, Err 158 (1.0e-05)
1964.076 .... 7264 packets received, 7577 bps, 94.71%, Err 158 (1.0e-05)
1966.198 .... 7272 packets received, 7577 bps, 94.71%, Err 158 (1.0e-05)
1968.275 .... 7280 packets received, 7577 bps, 94.71%, Err 158 (1.0e-05)
1970.406 .... 7288 packets received, 7577 bps, 94.72%, Err 158 (1.0e-05)
1972.500 .... 7296 packets received, 7577 bps, 94.72%, Err 158 (1.0e-05)
1976.733 .... 7298 packets received, 7563 bps, 94.54%, Err 160 (1.0e-05)
1978.906 .... 7306 packets received, 7563 bps, 94.54%, Err 160 (1.0e-05)
1981.073 .... 7326 packets received, 7576 bps, 94.70%, Err 160 (1.0e-05)
1983.162 .... 7334 packets received, 7576 bps, 94.70%, Err 160 (1.0e-05)
1985.288 .... 7342 packets received, 7576 bps, 94.70%, Err 160 (1.0e-05)
1987.439 .... 7350 packets received, 7576 bps, 94.70%, Err 160 (1.0e-05)
1989.592 .... 7358 packets received, 7576 bps, 94.70%, Err 160 (1.0e-05)
1998.357 .... 7362 packets received, 7547 bps, 94.34%, Err 163 (1.0e-05)
2003.454 .... 7394 packets received, 7561 bps, 94.51%, Err 164 (1.0e-05)
2005.575 .... 7415 packets received, 7574 bps, 94.68%, Err 164 (1.0e-05)
2007.711 .... 7423 packets received, 7574 bps, 94.68%, Err 164 (1.0e-05)
2009.819 .... 7431 packets received, 7574 bps, 94.68%, Err 164 (1.0e-05)
2011.920 .... 7439 packets received, 7575 bps, 94.68%, Err 164 (1.0e-05)
2014.027 .... 7447 packets received, 7575 bps, 94.68%, Err 164 (1.0e-05)
2016.139 .... 7455 packets received, 7575 bps, 94.69%, Err 164 (1.0e-05)
2018.259 .... 7463 packets received, 7575 bps, 94.69%, Err 164 (1.0e-05)
2020.370 .... 7471 packets received, 7575 bps, 94.69%, Err 164 (1.0e-05)
2022.466 .... 7479 packets received, 7576 bps, 94.69%, Err 164 (1.0e-05)
2026.703 .... 7481 packets received, 7562 bps, 94.52%, Err 165 (1.0e-05)
2028.824 .... 7502 packets received, 7575 bps, 94.69%, Err 166 (1.0e-05)
2032.799 .... 7503 packets received, 7561 bps, 94.52%, Err 167 (1.0e-05)
2035.439 .... 7513 packets received, 7562 bps, 94.52%, Err 167 (1.0e-05)
2037.550 .... 7533 packets received, 7574 bps, 94.67%, Err 167 (1.0e-05)
2039.713 .... 7541 packets received, 7574 bps, 94.67%, Err 167 (1.0e-05)
2041.850 .... 7549 packets received, 7574 bps, 94.67%, Err 168 (1.0e-05)
2054.861 ** WARNING: System too busy, sleep 15 ms, but be awakened 5284 ms later
2054.861 .... 7550 packets received, 7527 bps, 94.09%, Err 169 (1.0e-05)
8938.891 ** WARNING: System too busy, sleep 15 ms, but be awakened 138 ms later
8939.262 .... 7577 packets received, 1736 bps, 21.70%, Err 169 (1.0e-05)
8940.083 ** WARNING: System too busy, sleep 15 ms, but be awakened 66 ms later
8941.437 .... 7585 packets received, 1737 bps, 21.72%, Err 169 (1.0e-05)
8943.778 .... 7594 packets received, 1739 bps, 21.74%, Err 169 (1.0e-05)
8946.071 .... 7603 packets received, 1741 bps, 21.76%, Err 169 (1.0e-05)
8948.154 .... 7611 packets received, 1742 bps, 21.78%, Err 169 (1.0e-05)
8950.296 ** WARNING: System too busy, sleep 15 ms, but be awakened 106 ms later
8950.408 .... 7619 packets received, 1743 bps, 21.79%, Err 169 (1.0e-05)
8952.677 .... 7628 packets received, 1745 bps, 21.81%, Err 169 (1.0e-05)
8954.843 .... 7636 packets received, 1746 bps, 21.83%, Err 169 (1.0e-05)
8959.082 .... 7638 packets received, 1746 bps, 21.83%, Err 170 (1.0e-05)
8961.204 .... 7659 packets received, 1751 bps, 21.88%, Err 170 (1.0e-05)
8963.354 .... 7667 packets received, 1752 bps, 21.90%, Err 170 (1.0e-05)
8965.520 .... 7675 packets received, 1753 bps, 21.92%, Err 170 (1.0e-05)
8967.631 .... 7683 packets received, 1755 bps, 21.93%, Err 170 (1.0e-05)
8969.742 .... 7691 packets received, 1756 bps, 21.95%, Err 170 (1.0e-05)
8975.563 .... 7699 packets received, 1757 bps, 21.96%, Err 171 (1.0e-05)
8977.682 .... 7720 packets received, 1761 bps, 22.02%, Err 171 (1.0e-05)
8979.789 .... 7728 packets received, 1763 bps, 22.03%, Err 171 (1.0e-05)
8981.913 .... 7736 packets received, 1764 bps, 22.05%, Err 171 (1.0e-05)
8984.008 .... 7744 packets received, 1765 bps, 22.07%, Err 171 (1.0e-05)
8986.128 .... 7752 packets received, 1767 bps, 22.09%, Err 171 (1.0e-05)
8988.232 .... 7760 packets received, 1768 bps, 22.10%, Err 171 (1.0e-05)
8990.346 .... 7768 packets received, 1770 bps, 22.12%, Err 171 (1.0e-05)
8992.449 .... 7776 packets received, 1771 bps, 22.14%, Err 171 (1.0e-05)
8994.573 .... 7784 packets received, 1772 bps, 22.16%, Err 171 (1.0e-05)
8996.723 .... 7792 packets received, 1774 bps, 22.17%, Err 171 (1.0e-05)
8998.855 .... 7800 packets received, 1775 bps, 22.19%, Err 171 (1.0e-05)
9000.997 .... 7808 packets received, 1777 bps, 22.21%, Err 172 (1.0e-05)
9004.954 .... 7809 packets received, 1776 bps, 22.20%, Err 172 (1.0e-05)
9009.726 .... 7826 packets received, 1779 bps, 22.24%, Err 174 (1.0e-05)
9011.829 .... 7846 packets received, 1783 bps, 22.29%, Err 174 (1.0e-05)
9013.930 .... 7854 packets received, 1785 bps, 22.31%, Err 174 (1.0e-05)
9016.061 .... 7862 packets received, 1786 bps, 22.32%, Err 174 (1.0e-05)
9018.185 .... 7870 packets received, 1787 bps, 22.34%, Err 174 (1.0e-05)
9020.296 .... 7878 packets received, 1789 bps, 22.36%, Err 174 (1.0e-05)
9022.394 .... 7886 packets received, 1790 bps, 22.38%, Err 174 (1.0e-05)
9024.499 .... 7894 packets received, 1792 bps, 22.39%, Err 174 (1.0e-05)
9026.609 .... 7902 packets received, 1793 bps, 22.41%, Err 174 (1.0e-05)
9028.727 .... 7910 packets received, 1794 bps, 22.43%, Err 174 (1.0e-05)
9030.848 .... 7918 packets received, 1796 bps, 22.45%, Err 174 (1.0e-05)
9035.347 .... 7921 packets received, 1796 bps, 22.44%, Err 175 (1.0e-05)
9037.451 .... 7942 packets received, 1800 bps, 22.50%, Err 175 (1.0e-05)
9039.565 .... 7950 packets received, 1801 bps, 22.52%, Err 175 (1.0e-05)
9041.650 .... 7958 packets received, 1803 bps, 22.53%, Err 175 (1.0e-05)
9043.775 .... 7966 packets received, 1804 bps, 22.55%, Err 175 (1.0e-05)
9045.909 .... 7974 packets received, 1805 bps, 22.57%, Err 175 (1.0e-05)
9048.047 .... 7982 packets received, 1807 bps, 22.59%, Err 175 (1.0e-05)
9050.224 .... 7990 packets received, 1808 bps, 22.60%, Err 175 (1.0e-05)
9055.207 .... 7995 packets received, 1808 bps, 22.60%, Err 177 (1.0e-05)
9057.612 .... 8004 packets received, 1810 bps, 22.62%, Err 177 (1.0e-05)
9062.722 .... 8021 packets received, 1813 bps, 22.66%, Err 178 (1.0e-05)
9064.836 .... 8042 packets received, 1817 bps, 22.71%, Err 178 (1.0e-05)
9066.943 .... 8050 packets received, 1818 bps, 22.73%, Err 178 (1.0e-05)
9069.058 .... 8058 packets received, 1820 bps, 22.75%, Err 178 (1.0e-05)
9071.158 .... 8066 packets received, 1821 bps, 22.76%, Err 178 (1.0e-05)
9073.279 .... 8074 packets received, 1823 bps, 22.78%, Err 178 (1.0e-05)
9078.819 .... 8081 packets received, 1823 bps, 22.79%, Err 180 (1.0e-05)
9082.075 .... 8093 packets received, 1825 bps, 22.81%, Err 180 (1.0e-05)
9084.170 .... 8113 packets received, 1829 bps, 22.86%, Err 180 (1.0e-05)
9086.295 .... 8121 packets received, 1831 bps, 22.88%, Err 181 (1.0e-05)
9090.262 .... 8122 packets received, 1830 bps, 22.87%, Err 182 (1.0e-05)
9093.695 .... 8135 packets received, 1832 bps, 22.90%, Err 183 (1.0e-05)
9096.064 .... 8143 packets received, 1834 bps, 22.92%, Err 183 (1.0e-05)
9098.191 .... 8163 packets received, 1838 bps, 22.97%, Err 183 (1.0e-05)
9100.354 .... 8171 packets received, 1839 bps, 22.99%, Err 183 (1.0e-05)
9102.518 .... 8179 packets received, 1840 bps, 23.00%, Err 183 (1.0e-05)
9104.619 .... 8187 packets received, 1842 bps, 23.02%, Err 183 (1.0e-05)
9106.733 .... 8195 packets received, 1843 bps, 23.04%, Err 183 (1.0e-05)
9108.837 .... 8203 packets received, 1844 bps, 23.06%, Err 183 (1.0e-05)
9110.947 .... 8211 packets received, 1846 bps, 23.07%, Err 183 (1.0e-05)
9115.158 .... 8213 packets received, 1845 bps, 23.07%, Err 184 (1.0e-05)
9117.266 .... 8234 packets received, 1850 bps, 23.12%, Err 184 (1.0e-05)
9119.404 .... 8242 packets received, 1851 bps, 23.14%, Err 184 (1.0e-05)
9121.557 .... 8250 packets received, 1852 bps, 23.16%, Err 184 (1.0e-05)
9123.716 .... 8258 packets received, 1854 bps, 23.17%, Err 184 (1.0e-05)
9125.879 .... 8266 packets received, 1855 bps, 23.19%, Err 184 (1.0e-05)
9127.980 .... 8274 packets received, 1857 bps, 23.21%, Err 184 (1.0e-05)
9130.112 .... 8282 packets received, 1858 bps, 23.22%, Err 184 (1.0e-05)
9132.232 .... 8290 packets received, 1859 bps, 23.24%, Err 184 (1.0e-05)
9134.349 .... 8298 packets received, 1861 bps, 23.26%, Err 184 (1.0e-05)
9136.520 .... 8306 packets received, 1862 bps, 23.27%, Err 184 (1.0e-05)
9138.655 .... 8314 packets received, 1863 bps, 23.29%, Err 184 (1.0e-05)
9140.767 .... 8322 packets received, 1865 bps, 23.31%, Err 184 (1.0e-05)
9142.870 .... 8330 packets received, 1866 bps, 23.33%, Err 184 (1.0e-05)
9147.898 .... 8335 packets received, 1866 bps, 23.33%, Err 185 (1.0e-05)
9150.024 .... 8356 packets received, 1870 bps, 23.38%, Err 185 (1.0e-05)
9152.119 .... 8364 packets received, 1872 bps, 23.40%, Err 185 (1.0e-05)
9154.220 .... 8372 packets received, 1873 bps, 23.41%, Err 185 (1.0e-05)
9156.333 .... 8380 packets received, 1874 bps, 23.43%, Err 185 (1.0e-05)
9158.441 .... 8388 packets received, 1876 bps, 23.45%, Err 185 (1.0e-05)
9163.207 .... 8392 packets received, 1876 bps, 23.45%, Err 186 (1.0e-05)
9165.378 .... 8413 packets received, 1880 bps, 23.50%, Err 186 (1.0e-05)
9167.539 .... 8421 packets received, 1881 bps, 23.52%, Err 186 (1.0e-05)
9172.357 .... 8425 packets received, 1881 bps, 23.52%, Err 188 (1.0e-05)
9174.454 .... 8445 packets received, 1885 bps, 23.57%, Err 188 (1.0e-05)
9176.562 .... 8453 packets received, 1887 bps, 23.58%, Err 188 (1.0e-05)
9180.879 .... 8455 packets received, 1886 bps, 23.58%, Err 189 (1.0e-05)
9182.994 .... 8476 packets received, 1890 bps, 23.63%, Err 189 (1.0e-05)
9185.123 .... 8484 packets received, 1892 bps, 23.65%, Err 189 (1.0e-05)
9187.277 .... 8492 packets received, 1893 bps, 23.66%, Err 189 (1.0e-05)
9189.452 .... 8500 packets received, 1894 bps, 23.68%, Err 189 (1.0e-05)
9191.543 .... 8508 packets received, 1896 bps, 23.70%, Err 189 (1.0e-05)
9193.657 .... 8516 packets received, 1897 bps, 23.71%, Err 189 (1.0e-05)
9195.776 .... 8524 packets received, 1899 bps, 23.73%, Err 189 (1.0e-05)
9197.877 .... 8532 packets received, 1900 bps, 23.75%, Err 189 (1.0e-05)
9200.038 .... 8540 packets received, 1901 bps, 23.76%, Err 189 (1.0e-05)
9202.194 .... 8548 packets received, 1903 bps, 23.78%, Err 189 (1.0e-05)
9204.352 .... 8556 packets received, 1904 bps, 23.80%, Err 189 (1.0e-05)
9206.502 .... 8564 packets received, 1905 bps, 23.81%, Err 189 (1.0e-05)
9208.598 .... 8572 packets received, 1907 bps, 23.83%, Err 189 (1.0e-05)
9210.746 .... 8580 packets received, 1908 bps, 23.85%, Err 189 (1.0e-05)
9212.853 .... 8588 packets received, 1909 bps, 23.87%, Err 189 (1.0e-05)
9214.960 .... 8596 packets received, 1911 bps, 23.88%, Err 189 (1.0e-05)
9217.070 .... 8604 packets received, 1912 bps, 23.90%, Err 189 (1.0e-05)
9219.174 .... 8612 packets received, 1913 bps, 23.92%, Err 189 (1.0e-05)
9221.280 .... 8620 packets received, 1915 bps, 23.93%, Err 189 (1.0e-05)
9223.415 .... 8628 packets received, 1916 bps, 23.95%, Err 189 (1.0e-05)
9225.508 .... 8636 packets received, 1917 bps, 23.97%, Err 189 (1.0e-05)
9227.634 .... 8644 packets received, 1919 bps, 23.98%, Err 189 (1.0e-05)
9229.767 .... 8652 packets received, 1920 bps, 24.00%, Err 189 (1.0e-05)
9231.950 .... 8660 packets received, 1921 bps, 24.02%, Err 189 (1.0e-05)
9237.746 .... 8668 packets received, 1922 bps, 24.02%, Err 190 (1.0e-05)
9239.884 .... 8689 packets received, 1926 bps, 24.08%, Err 190 (1.0e-05)
9241.956 .... 8697 packets received, 1927 bps, 24.09%, Err 190 (1.0e-05)
9244.065 .... 8705 packets received, 1929 bps, 24.11%, Err 190 (1.0e-05)
9246.191 .... 8713 packets received, 1930 bps, 24.13%, Err 190 (1.0e-05)
9248.315 .... 8721 packets received, 1931 bps, 24.14%, Err 190 (1.0e-05)
9250.432 .... 8729 packets received, 1933 bps, 24.16%, Err 190 (1.0e-05)
9252.538 .... 8737 packets received, 1934 bps, 24.18%, Err 190 (1.0e-05)
9257.116 .... 8740 packets received, 1934 bps, 24.17%, Err 191 (1.0e-05)
9259.299 .... 8761 packets received, 1938 bps, 24.22%, Err 191 (1.0e-05)
9264.059 .... 8765 packets received, 1938 bps, 24.22%, Err 193 (1.0e-05)
9266.980 .... 8776 packets received, 1940 bps, 24.25%, Err 193 (1.0e-05)
9269.145 .... 8796 packets received, 1944 bps, 24.29%, Err 193 (1.0e-05)
9271.291 .... 8804 packets received, 1945 bps, 24.31%, Err 193 (1.0e-05)
9273.411 .... 8812 packets received, 1946 bps, 24.33%, Err 193 (1.0e-05)
9275.533 .... 8820 packets received, 1948 bps, 24.34%, Err 193 (1.0e-05)
9277.699 .... 8828 packets received, 1949 bps, 24.36%, Err 193 (1.0e-05)
9279.803 .... 8836 packets received, 1950 bps, 24.38%, Err 193 (1.0e-05)
9281.955 .... 8844 packets received, 1951 bps, 24.39%, Err 193 (1.0e-05)
9286.417 .... 8847 packets received, 1951 bps, 24.39%, Err 195 (1.0e-05)
9289.604 .... 8859 packets received, 1953 bps, 24.41%, Err 195 (1.0e-05)
9291.716 .... 8879 packets received, 1957 bps, 24.46%, Err 195 (1.0e-05)
9293.891 .... 8887 packets received, 1958 bps, 24.48%, Err 195 (1.0e-05)
9296.006 .... 8895 packets received, 1960 bps, 24.50%, Err 196 (1.0e-05)
9299.976 .... 8896 packets received, 1959 bps, 24.49%, Err 197 (1.0e-05)
9302.360 .... 8905 packets received, 1961 bps, 24.51%, Err 197 (1.0e-05)
9304.479 .... 8925 packets received, 1965 bps, 24.56%, Err 197 (1.0e-05)
9306.652 .... 8933 packets received, 1966 bps, 24.57%, Err 197 (1.0e-05)
9308.780 .... 8941 packets received, 1967 bps, 24.59%, Err 197 (1.0e-05)
9310.901 .... 8949 packets received, 1969 bps, 24.61%, Err 197 (1.0e-05)
9313.015 .... 8957 packets received, 1970 bps, 24.62%, Err 197 (1.0e-05)
9315.111 .... 8965 packets received, 1971 bps, 24.64%, Err 197 (1.0e-05)
9317.228 .... 8973 packets received, 1972 bps, 24.66%, Err 197 (1.0e-05)
9319.347 .... 8981 packets received, 1974 bps, 24.67%, Err 197 (1.0e-05)
9324.096 .... 8985 packets received, 1974 bps, 24.67%, Err 198 (1.0e-05)
9326.199 .... 9006 packets received, 1978 bps, 24.72%, Err 198 (1.0e-05)
9331.019 .... 9010 packets received, 1978 bps, 24.72%, Err 199 (1.0e-05)
9333.171 .... 9031 packets received, 1982 bps, 24.77%, Err 199 (1.0e-05)
9335.291 .... 9039 packets received, 1983 bps, 24.79%, Err 199 (1.0e-05)
9337.375 .... 9047 packets received, 1984 bps, 24.81%, Err 199 (1.0e-05)
9339.486 .... 9055 packets received, 1986 bps, 24.82%, Err 199 (1.0e-05)
9341.622 .... 9063 packets received, 1987 bps, 24.84%, Err 199 (1.0e-05)
9343.734 .... 9071 packets received, 1988 bps, 24.85%, Err 199 (1.0e-05)
9345.837 .... 9079 packets received, 1990 bps, 24.87%, Err 199 (1.0e-05)
9348.012 .... 9087 packets received, 1991 bps, 24.89%, Err 199 (1.0e-05)
9350.154 .... 9095 packets received, 1992 bps, 24.90%, Err 199 (1.0e-05)
9352.296 .... 9103 packets received, 1994 bps, 24.92%, Err 199 (1.0e-05)
9354.409 .... 9111 packets received, 1995 bps, 24.94%, Err 199 (1.0e-05)
9356.533 .... 9119 packets received, 1996 bps, 24.95%, Err 199 (1.0e-05)
9358.612 .... 9127 packets received, 1997 bps, 24.97%, Err 199 (1.0e-05)
